nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr
V502CA,"[""ZL""]",Accommodation and/or Food Support Services,"Services de logement et, ou d'alimentation","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DPDSD-DSRP%2COU%3DSPID-DISA%2COU%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/GEDS/?pgid=014&dn=OU%3DPDSD-DSRP%2COU%3DSPID-DISA%2COU%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]",Active,Actif
R019Q,"[""ZL""]",Marine Consulting,Consultation maritime,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DPDSD-DSRP%2COU%3DSPID-DISA%2COU%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/GEDS/?pgid=014&dn=OU%3DPDSD-DSRP%2COU%3DSPID-DISA%2COU%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]",Active,Actif
R201H,"[""ZL""]",Executive Search Services,Services de recrutement de cadres,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=OU%3DPDSD-DSRP%2COU%3DSPID-DISA%2COU%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/GEDS/?pgid=014&dn=OU%3DPDSD-DSRP%2COU%3DSPID-DISA%2COU%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]",Active,Actif
R104B,"[""CY""]",Transcription Services,Services de transcription,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS?pgid=014&dn=OU%3DAPS-SAP%2COU%3DAPORMMPD-DAPROPSM%2COU%3DCPD-DAEC%2COU%3DCAAMS-SGACA%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3Dgc%2CC%3Dca""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=OU=APS-SAP,OU=APORMMPD-DAPROPSM,OU=CPD-DAEC,OU=CAAMS-SGACA,OU=ACQB-DGA,OU=PSPC-SPAC,O=gc,C=ca""]",Active,Actif
R199L,"[""XK""]",Facilities Operations Service,Services d'exploitation des installations,"[""http://www.ssc-spc.gc.ca/pages/proc-appr-eng.html""]","[""http://www.ssc-spc.gc.ca/pages/proc-appr-fra.html""]",Active,Actif
V503B,"[""XN""]",Travel Management Services,Services de gestion de voyage,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DBTSIS-DSSTIS%2Cou%3DSPID-DISA%2Cou%3DSTAMS-SGAST%2COU%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=BTSIS-DSSTIS,ou=SPID-DISA,ou=STAMS-SGAST,OU=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
R118DA,"[""CX""]",Rental of Exhibit Space - Canada,Location d'espaces pour exposition - Canada,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
R118DB,"[""CX""]",Rental of Exhibit Space - U.S.A.,Location d'espaces pour exposition - ��tats-Unis,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
R118DC,"[""CX""]",Rental of Exhibit Space - Europe,Location d'espaces pour exposition - Europe,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
R118DD,"[""CX""]","Rental of Exhibit Space - All Others Except Canada, U.S.A. and Europe","Location d'espaces pour exposition - tous les autres pays sauf le Canada, les ��tats-Unis et l'Europe","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000A,"[""CX""]",Communication Telemarketing,Communication en T̩l̩marketing,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000B,"[""CX""]",Strategic Communication Services,Services de communication Strat̩gique,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000C,"[""CX""]",Communication Planning and Development,D̩veloppement et planification de communication,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000D,"[""CX""]",Communication Evaluation and Assessment,��valuation et ̩tablissement des programmes de communication,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000E,"[""CX""]",Communication Program/Project Implementation,Programme de communication/projet d'ex̩cution,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000F,"[""CX""]",Communication Research and Analysis,Recherche et analyse des communications,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000G,"[""CX""]",Communication Support Products,Produits de soutien en communication,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000H,"[""CX""]",Communication Writing and Editing Services,Services de communication ax̩s sur la r̩daction et la r̩vision,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000I,"[""CX""]",Communication Projects,Projets de communication,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T001G,"[""CX""]",Communication Marketing Management,Gestion du marketing en communications,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T000L,"[""CX""]",Communication Project Management Services,Services de gestion de projet de communication,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T002GD,"[""CX""]",Webcasting,Diffusion sur le web,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T002GE,"[""CX""]",Streaming Audiovisual Services,Services de diffusion audiovisuelle sur Internet,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T002GG,"[""CX""]",Conversion of Print Material for Internet Application,Conversion de mat̩riel imprim̩ pour l'Internet,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T002AQ,"[""CX""]",Site Management Services for Exhibit,Services de gestion de locaux pour les expositions,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T002AT,"[""CX""]",Exhibit Artifacts - Display Objects,Produits oeuvres pour exposition - objets d'̩talage,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T002C,"[""CX""]",Travelling Exhibits,Kiosques mobiles,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T005A,"[""CX""]",Graphic Design Services - including website,Services de conception graphique - incluant site web,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T004A,"[""CX""]",Public Relations Services Non-Related to Advertising,Services de relations publiques non reli̩s �� la publicit̩,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T004B,"[""CX""]",Events Planning and Management,Planification et gestion d'̩v̩nements,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T004E,"[""CX""]",Media Relations,Relations avec les m̩dias,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T004H,"[""CX""]","Writing Services (including, editing, adaptation, etc.)","Services de r̩daction (incluant r̩vision, adaptation, etc)","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T004I,"[""CX""]","Meeting, Conference, Convention and Special Event Management Services","Services de gestion, pour r̩unions, conf̩rences, conventions ou ̩v̩nements sp̩ciaux","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BH,"[""CX""]",Video Production Services,Services de production de vid̩o,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BO,"[""CX""]",Multi-Image Production Services,Services de production �� images multiples,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BP,"[""CX""]",Audio/Visual Freelance and Project Management Services,Services audio-visuels  ind̩pendants et de gestion de projets audio-visuel,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BQ,"[""CX""]",Sound Studio Services,Services de studio d'enregistrement,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BR,"[""CX""]",Audio/Visual Language Adaptation/Versioning Services,Services audiovisuels sur l'adaptation et l'interpr̩tation de la langue,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009A,"[""CX""]",Audio Visual Production Services,Services de production audiovisuel,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BAA,"[""CX""]","Videodisc Production: All Levels, Computer Programming - Interactive Touch Screen","Production de vid̩odisque: tous les niveaux, programmation d'ordinateurs - ̩cran �� contact interactif","[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BAB,"[""CX""]",Subtitling,Sous-titrage,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T009BAC,"[""CX""]",Satellite Transmission,Transmission par satellite,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
T013B,"[""CX""]",General Commercial Photography,Photographie commerciale g̩n̩rale,"[""http://sage-geds.tpsgc-pwgsc.gc.ca/en/GEDS/?pgid=014&dn=ou%3DEAECPSP-AAEEIC%2Cou%3DCPD-DAEC%2Cou%3DCAAMS-SGACA%2Cou%3DACQB-DGA%2COU%3DPSPC-SPAC%2CO%3DGC%2CC%3DCA""]","[""http://sage-geds.tpsgc-pwgsc.gc.ca/fr/SAGE?pgid=014&dn=ou=EAECPSP-AAEEIC,ou=CPD-DAEC,ou=CAAMS-SGACA,ou=ACQB-DGA,OU=PSPC-SPAC,O=GC,C=CA""]",Active,Actif
