prj_cd,prd_cd,proj_dsc,proj_dsc_fr,fin_sta,contract_app_dt,off_acc_dt,cond_rep_amt,grant_amt,non_rep_amt,uncond_rep_amt,wd_assistance,oth_fed_amt,prj_costs,region,sup_cd,cln_lnm,cln_lnm_fr,prov_cd,sup_city,multiyrfund
12150,1,Replace the roof and furnace at Teen Stop Jeunesse in Winnipeg,Remplacer le toit et l'appareil de chauffage des installations de Teen Stop Jeunesse à Winnipeg  ,600,1/17/2013,1/25/2013,0,0,31750,0,31750,0,63500,M,465083,Teen Stop Jeunesse,Teen Stop Jeunesse  ,MB  ,Winnipeg,2
12153,1,Upgrade the St. James Assiniboia Centennial Pool,Améliorer la piscine St. James Assiniboia Centennial Pool  ,600,2/08/2013,4/04/2013,0,0,108903,0,108903,0,760086,M,80952,The City of Winnipeg,Ville de Winnipeg  ,MB  ,Winnipeg,1
12154,1,Enhance Hudson Square in Churchill,Améliorer la place Hudson de Churchill  ,600,2/08/2013,2/28/2013,0,0,150250,0,150250,0,308938,M,459653,Town of Churchill,Municipalité de Churchill  ,MB  ,Churchill,1
12156,1,Renovate the Garden City Community Centre,Rénover le centre communautaire de Garden City  ,600,3/01/2013,4/05/2013,0,0,250375,0,250375,0,719105,M,F09508   ,Garden City Community Centre Inc,Garden City Community Centre Inc.  ,MB  ,Winnipeg,1
12157,1,Renovate the Pembina Curling Club,Rénover le club de curling de Pembina  ,600,1/29/2013,2/25/2013,0,0,50150,0,50150,0,110236,M,F08598   ,Pembina Curling Club Inc.,Pembina Curling Club Inc.  ,MB  ,Winnipeg,1
12158,1,Upgrade infrastructure at Camp He Ho Ha in Seba Beach,Améliorer l'infrastructure du camp He Ho Ha à Seba Beach  ,600,2/14/2013,3/19/2013,0,0,176079,0,176079,0,365369,A,F08971   ,"Camp Health, Hope and Happiness Society","Camp Health, Hope and Happiness Society  ",AB  ,Seba Beach,2
12159,1,"Renovate the Prairie Theatre Exchange washrooms, boardroom and sprinkler system","Rénover les toilettes, la salle de conférence et le système de prévention des incendies du Prairie Theatre Exchange  ",600,2/18/2013,3/06/2013,0,0,85429,0,85429,0,187827,M,455272,Prairie Theatre Exchange,Prairie Theatre Exchange  ,MB  ,Winnipeg,1
12160,1,Upgrade the Alexandra Pool in Leduc,Améliorer la piscine Alexandra de Leduc  ,600,1/24/2013,2/25/2013,0,0,229825,0,229825,0,582459,A,456681,City of Leduc,Ville de Leduc  ,AB  ,Leduc,2
12161,1,Refurbish the pool in the Town of Swan Hills,Remettre en état la piscine de la municipalité de Swan Hills  ,600,1/29/2013,2/22/2013,0,0,59526,0,59526,0,119051,A,455362,Town of Swan Hills,Municipalité de Swan Hills  ,AB  ,Swan Hills,2
12162,1,Upgrade the Sportsplex Arena in Fort Saskatchewan,Rénover l'aréna du Sportsplex de Fort Saskatchewan  ,600,1/29/2013,2/14/2013,0,0,250000,0,250000,0,3112685,A,455347,City of Fort Saskatchewan,Ville de Fort Saskatchewan  ,AB  ,Fort Saskatchewan,1
12163,1,Replace the roof on the Stavely Arena,Remplacer le toit de l'aréna de Stavely  ,600,2/08/2013,3/08/2013,0,0,115300,0,115300,0,235751,A,F09630   ,Stavely & District Agricultural Society,Stavely & District Agricultural Society  ,AB  ,Stavely,2
12165,1,Replace water meters in the Village of Delburne,Remplacer les compteurs d'eau dans la municipalité de Delburne  ,600,1/24/2013,2/15/2013,0,0,78785,0,78785,0,182047,A,457854,Village of Delburne,Municipalité de Delburne  ,AB  ,Delburne,1
12166,1,Replace soccer pitch turf at the Collicutt Centre in Red Deer,Remplacer les surfaces gazonnées des terrains de soccer au Centre Collicutt de Red Deer  ,600,2/08/2013,3/19/2013,0,0,97508,0,97508,0,195015,A,455341,City of Red Deer,Municipalité de Red Deer  ,AB  ,Red Deer,1
12168,1,Upgrade Teepee Creek Fire Hall,Améliorer la caserne de pompiers de Teepee Creek  ,600,1/17/2013,2/14/2013,0,0,26010,0,26010,0,55030,A,455368,County of Grande Prairie No. 1,Comté de Grande Prairie no 1 ,AB  ,Clairmont,2
12171,1,Upgrade a public swimming pool facility in Cardston,Améliorer les installations de la piscine publique de Cardston  ,600,2/08/2013,3/19/2013,0,0,248252,0,248252,0,803751,A,455770,Town of Cardston,Municipalité de Cardston  ,AB  ,Cardston,2
12172,1,Upgrade White Rock Bayview Park,Améliorer le parc Bayview de White Rock  ,600,1/24/2013,3/07/2013,0,0,40300,0,40300,0,87895,B,455864,The Corporation of the City of White Rock,Municipalité de White Rock  ,BC  ,White Rock,1
12175,1,Upgrade Falconridge/Castleridge Community Centre in Calgary,Améliorer le centre communautaire Falconridge/Castleridge de Calgary  ,600,1/29/2013,3/06/2013,0,0,25424,0,25424,0,61890,A,F08946   ,Falconridge/Castleridge Community Association,Falconridge/Castleridge Community Association  ,AB  ,Calgary,2
12176,1,Replace pool filtration system at Crowfoot YMCA in Calgary,Remplacer le système de filtration de la piscine du YMCA de Crowfoot à Calgary  ,600,2/08/2013,3/04/2013,0,0,200300,0,200300,0,581803,A,F08809   ,Calgary Young Men's Christian Association,Calgary Young Men's Christian Association  ,AB  ,Calgary,2
12177,1,Replace roof and HVAC units at Bob Bahan Aquatic and Fitness Centre,Refaire le toit du centre aquatique et de conditionnement physique Bob Bahan et remplacer des unités de CVCA  ,600,1/29/2013,2/15/2013,0,0,250000,0,250000,0,708219,A,F03495   ,The City of Calgary,Ville de Calgary  ,AB  ,Calgary,1
12180,1,Upgrade Ocean Park Library in Surrey,Améliorer la bibliothèque d'Ocean Park à Surrey  ,600,1/09/2013,1/17/2013,0,0,42800,0,42800,0,85600,B,455862,City of Surrey,Ville de Surrey  ,BC  ,Surrey,1
12181,1,Upgrade Max McLean Arena in Camrose,Améliorer l'aréna Max McLean de Camrose  ,600,1/09/2013,2/12/2013,0,0,250000,0,250000,0,501302,A,455372,City of Camrose,Municipalité de Camrose  ,AB  ,Camrose,2
12183,1,Replace Newton Wave Pool filter in Surrey,Remplacer les filtres de la piscine à vagues Newton à Surrey  ,600,1/24/2013,2/01/2013,0,0,177749,0,177749,0,355498,B,455862,City of Surrey,Ville de Surrey  ,BC  ,Surrey,2
12184,1,Upgrade recreation facilities in the Town of Rosetown,Améliorer les installations récréatives de la municipalité de Rosetown  ,600,1/09/2013,2/05/2013,0,0,170865,0,170865,0,343178,S,456270,Town of Rosetown,Municipalité de Rosetown  ,SK  ,Rosetown,2
12185,1,Replace Surrey Sport & Leisure Complex lighting,Installer un système d'éclairage au complexe des sports et des loisirs de Surrey  ,600,1/17/2013,1/25/2013,0,0,110738,0,110738,0,289652,B,455862,City of Surrey,Ville de Surrey  ,BC  ,Surrey,2
12189,1,Upgrade the Bill Thomson Ice Arena in Hinton,Améliorer l'aréna Bill Thomson de Hinton  ,600,1/29/2013,3/22/2013,0,0,50000,0,50000,0,189330,A,456059,Town of Hinton,Municipalité de Hinton  ,AB  ,Hinton,1
12191,1,Upgrade Panorama Recreation Centre fire protection system in North Saanich,Améliorer le système de protection contre l'incendie du Panorama Recreation Centre de North Saanich  ,600,1/09/2013,1/31/2013,0,0,177900,0,177900,0,358133,B,459208,Capital Regional District,District régional de la capitale  ,BC  ,Victoria,1
12192,1,Upgrade Westhills Stadium in Langford,Améliorer le stade Westhills à Langford  ,600,1/24/2013,2/05/2013,0,0,232325,0,232325,0,464650,B,F08514   ,City of Langford,Municipalité de Langford  ,BC  ,Langford,1
12193,1,Upgrade Duncan Rotary Park playing field,Améliorer le terrain de jeu du parc Rotary à Duncan  ,600,1/17/2013,2/07/2013,0,0,157000,0,157000,0,340868,B,455858,City of Duncan,Municipalité de Duncan  ,BC  ,Duncan,2
12194,1,Upgrade dehumidification equipment at Joe Phillips Arena in Calgary,Rénover l'équipement de déshumidification de l'aréna Joe Phillips de Calgary  ,600,2/08/2013,3/08/2013,0,0,62439,0,62439,0,124876,A,F09629   ,Springbank Park For All Seasons Agricultural Society,Springbank Park For All Seasons Agricultural Society  ,AB  ,Calgary,2
12196,1,Upgrade Oceanside Place arena in Parksville,Améliorer l'aréna Oceanside Place à Parksville  ,600,1/29/2013,3/05/2013,0,0,61950,0,61950,0,263032,B,455913,Regional District of Nanaimo,District régional de Nanaimo  ,BC  ,Nanaimo,1
12200,1,Upgrade lighting & fire alarm system at Strathcona Gardens Recreation Complex,Remplacer le sytème d'alarme incendie et l'éclairage au plafond du centre des loisirs Strathcona Gardens  ,600,1/24/2013,2/25/2013,0,0,30929,0,30929,0,61857,B,F08515   ,Strathcona Regional District,District régional de Strathcona  ,BC  ,Campbell River,1
12201,1,Expand the Saskatchewan Institute of Applied Science & Technology electrician program,Développer le programme de formation des électriciens du Saskatchewan Institute of Applied Science & Technology  ,400,1/15/2013,1/25/2013,0,0,290000,0,290000,0,520400,S,464004,Saskatchewan Polytechnic,Saskatchewan Polytechnic  ,SK  ,Saskatoon,2
12202,1,Rehabilitate Royal Athletic Park Stadium in Victoria,Remettre en état le stade du Royal Athletic Park à Victoria  ,600,1/09/2013,2/14/2013,0,0,94000,0,94000,0,192041,B,80903,City of Victoria,Ville de Victoria ,BC  ,Victoria,2
12203,1,Upgrade the arena in the Town of Rouleau,Améliorer l'aréna de la municipalité de Rouleau  ,600,1/09/2013,1/29/2013,0,0,206454,0,206454,0,425500,S,F12650   ,Town of Rouleau and Rouleau Curling and Skating Club Inc.,Municipalité de Rouleau et Rouleau Curling and Skating Club Inc.  ,SK  ,Rouleau,2
12204,1,Upgrade arena and playground in Redcliff,Améliorer l'aréna et le terrain de jeux à Redcliff  ,600,1/17/2013,2/20/2013,0,0,46962,0,46962,0,93922,A,455394,Town of Redcliff,Municipalité de Redcliff  ,AB  ,Redcliff,2
12213,1,Upgrade the youth centre in Cochrane,Améliorer la maison des jeunes de Cochrane  ,600,1/29/2013,3/14/2013,0,0,25089,0,25089,0,50236,A,F12377   ,Boys and Girls Club of Cochrane and Area and Boys and Girls Clubs of Canada,Cochrane Youth Association  ,AB  ,Cochrane,2
12214,1,Retrofit Gateway Theatre heating system in Richmond,Rénover le système de chauffage du théâtre Gateway à Richmond  ,600,2/08/2013,3/06/2013,0,0,85300,0,85300,0,181226,B,455608,City of Richmond,Ville de Richmond  ,BC  ,Richmond,2
12216,1,Repurpose Hawthorne Grove Park's Harris Barn in Delta,Transformer la grange Harris du parc Hawthorne Grove de Delta  ,600,1/17/2013,1/25/2013,0,0,250000,0,250000,0,558292,B,455868,The Corporation of Delta,Municipalité de Delta  ,BC  ,Delta,2
12217,1,Upgrade Maple Ridge Hammond Stadium playing field,Améliorer l'aire de jeu du stade Hammond de Maple Ridge  ,600,1/24/2013,2/07/2013,0,0,187500,0,187500,0,447177,B,102500,City of Maple Ridge,District de Maple Ridge  ,BC  ,Maple Ridge,1
12218,1,Rehabilitate Kilby Historic Site in Harrison Mills,Remettre en état le Kilby Historic Site de Harrison Mills  ,600,2/08/2013,2/26/2013,0,0,59637,0,59637,0,119763,B,F12053   ,Fraser Heritage Society,Fraser Heritage Society  ,BC  ,Harrison Mills,1
12219,1,Rehabilitate North Vancouver Camp Capilano,Remettre en état le Camp Capilano de North Vancouver  ,600,2/14/2013,3/15/2013,0,0,200300,0,200300,0,441178,B,102692,Greater Vancouver Regional District,Cité de Vancouver  ,BC  ,Burnaby,1
12220,1,Upgrade H.R. MacMillan Space Centre Planetarium in Vancouver,Rénover le planétarium du H. R. MacMillan Space Centre de Vancouver  ,600,2/14/2013,3/11/2013,0,0,240288,0,240288,0,504530,B,F02618   ,H. R. MacMillan Space Centre Society,H. R. MacMillan Space Centre Society  ,BC  ,Vancouver,1
12221,1,Improve and upgrade Mission Fraser River Heritage Park,Améliorer et remettre en état le Fraser River Heritage Park de MIssion  ,600,2/08/2013,2/25/2013,0,0,250300,0,250300,0,504300,B,102750,Mission Heritage Association,Mission Heritage Association  ,BC  ,Mission,1
12222,1,"Improve S.U.C.C.E.S.S. centres in Vancouver, Coquitlam, Burnaby, Surrey and Richmond","Rénover les centres S.U.C.C.E.S.S. de Vancouver, Coquitlam, Burnaby, Surrey et Richmond  ",600,1/29/2013,2/13/2013,0,0,41110,0,41110,0,82219,B,459385,S.U.C.C.E.S.S. (Also Known As United Chinese Community Enrichment Services Socie,United Chinese Community Enrichment Services Society (S.U.C.C.E.S.S.)  ,BC  ,Vancouver,1
12225,1,Rehabilitate Secwepemc playground in Chase,Remettre en état le terrain de jeux Secwepemc à Chase  ,600,1/24/2013,2/12/2013,0,0,35961,0,35961,0,76450,B,F07419   ,Adams Lake Indian Band,Bande indienne d'Adams Lake  ,BC  ,Chase,1
12226,1,Upgrade UBC Thunderbird Stadium in Vancouver,Améliorer le stade Thunderbird de l'UCB à Vancouver  ,600,1/29/2013,2/15/2013,0,0,160500,0,160500,0,337910,B,434829,The University of British Columbia,Université de la Colombie-Britannique ,BC  ,Vancouver,2
12227,1,Renovate and convert existing building into Kamloops North Shore Community Centre,Rénover et transformer un bâtiment existant pour créer le Centre communautaire North Shore à Kamploops  ,610,3/01/2013,3/20/2013,0,0,250100,0,250100,0,1923813,B,80705,City of Kamloops,Ville de Kamloops  ,BC  ,Kamloops,1
12228,1,Restore Knox Mountain Park Apex Trail in Kelowna,Remettre en état le sentier Apex du parc Knox Mountain à Kelowna  ,600,2/08/2013,3/14/2013,0,0,69484,0,69484,0,138966,B,455550,City of Kelowna,Ville de Kelowna  ,BC  ,Kelowna,1
12230,1,Upgrade Ashcroft community hall,Améliorer le centre communautaire d'Ashcroft  ,600,1/09/2013,2/11/2013,0,0,30000,0,30000,0,60822,B,455631,The Corporation of the Village of Ashcroft,Municipalité d'Ashcroft  ,BC  ,Ashcroft,1
12231,1,"Upgrade the Bill Madder Athletic Field including bleachers, grading and sod","Remplacer les gradins, améliorer le terrassement et installer du nouveau gazon au complexe sportif Bill Madder  ",600,1/09/2013,2/07/2013,0,0,25868,0,25868,0,51734,M,F12370   ,Children's Heritage Fund,Children's Heritage Fund  ,MB  ,Winnipeg,1
12232,1,Upgrade River Heights Community Centre with new condenser and heat recovery system,Installer un nouveau condenseur et dispositif de récupération de chaleur au River Heights Community Centre  ,600,1/17/2013,2/01/2013,0,0,44500,0,44500,0,89000,M,F12371   ,Central Corydon Community Centre Inc.,Central Corydon Community Centre Inc.  ,MB  ,Winnipeg,1
12232,2,Upgrade River Heights Community Centre with new condenser and heat recovery system,Installer un nouveau condenseur et dispositif de récupération de chaleur au River Heights Community Centre  ,600,3/07/2013,2/01/2013,0,0,140000,0,140000,0,279518,M,F12371   ,Central Corydon Community Centre Inc.,Central Corydon Community Centre Inc.  ,MB  ,Winnipeg,2
12234,1,Upgrade Worsley Clear Hills Ski Club facility,Améliorer les installations du Worsley Clear Hills Ski Club  ,600,2/08/2013,2/23/2013,0,0,29322,0,29322,0,58643,A,F12407   ,Worsley Clear Hills Ski Club,Worsley Clear Hills Ski Club  ,AB  ,Worsley,2
12235,1,Renovate Scouts Canada Camp Woods near Sylvan Lake,Rénover le Camp Woods de Scouts Canada près de Sylvan Lake  ,600,2/08/2013,3/08/2013,0,0,48071,0,48071,0,96141,A,F12395   ,Scouts Canada,Scouts Canada  ,ON  ,Ottawa,1
12239,1,Upgrade the Robin Hood Learning Centre in Sherwood Park,Améliorer le Robin Hood Learning Centre de Sherwood Park  ,600,1/09/2013,1/21/2013,0,0,52207,0,52207,0,106902,A,F08355   ,Robin Hood Association for the Handicapped,Robin Hood Association for the Handicapped  ,AB  ,Sherwood Park,2
12240,1,Renovate the Daniel McIntyre/St. Matthews Community Resource Centre in Winnipeg,Rénover le Daniel McIntyre/St. Matthews Community Resource Centre de Winnipeg  ,600,2/21/2013,3/11/2013,0,0,50150,0,50150,0,101618,M,F12368   ,Daniel McIntyre/St.Matthews Community Association Inc.,Daniel McIntyre/St.Matthews Community Association Inc.  ,MB  ,Winnipeg,1
12244,1,Replace the roof at Winnipeg Harvest Foodbank and Warehouse,Remplacer le toit de la banque d'alimentation et de l'entrepôt de Winnipeg Harvest  ,600,3/01/2013,3/18/2013,0,0,104050,0,104050,0,211409,M,400853,Winnipeg Harvest Inc.,Winnipeg Harvest Inc.  ,MB  ,Winnipeg,1
12245,1,Renovate CPR station master building in Scandia,Rénover le bâtiment du chef de la gare de la CFCP de Scandia  ,600,2/08/2013,2/25/2013,0,0,65490,0,65490,0,130992,A,F12380   ,E.I.D. Historical Park,Parc historique E.I.D.  ,AB  ,Scandia,2
12246,1,Upgrade building into a community centre in Clearwater,Transformer un bâtiment existant en centre communautaire à Clearwater  ,600,1/09/2013,2/11/2013,0,0,91804,0,91804,0,220981,B,F08402   ,District of Clearwater,District de Clearwater  ,BC  ,Clearwater,1
12247,1,Improve accessibility of the Logan Lake Recreation Centre,Améliorer l'accessibilité du centre de loisirs de Logan Lake  ,600,1/24/2013,2/28/2013,0,0,138300,0,138300,0,575742,B,455583,District of Logan Lake,District de Logan Lake  ,BC  ,Logan Lake,2
12248,1,Replace West Kelowna Jim Lind Arena floor,Remplacer le plancher de l'aréna Jim Lind de West Kelowna  ,600,2/08/2013,2/27/2013,0,0,250126,0,250126,0,1081932,B,F08423   ,City of West Kelowna,District de West Kelowna  ,BC  ,West Kelowna,2
12250,1,Upgrade Tappen Community Centre,Améliorer le centre communautaire Tappen  ,600,2/08/2013,3/12/2013,0,0,77281,0,77281,0,185077,B,F08791   ,Little Shuswap Lake Indian Band,Bande de Little Shuswap Lake  ,BC  ,Chase,1
12251,1,Improve Lake Country harbour breakwater,Améliorer la digue du port de Lake Country  ,600,2/08/2013,3/05/2013,0,0,150000,0,150000,0,333647,B,455908,Regional District of Central Okanagan,District régional de Central Okanagan ,BC  ,Kelowna,1
12256,1,Upgrade the Edmonton Mill Woods Recreation Centre swimming pool HVAC systems,Rénover la piscine et le système de CVCA du Mill Woods Recreation Centre d'Edmonton  ,600,2/14/2013,3/15/2013,0,0,250000,0,250000,0,697329,A,F06046   ,City of Edmonton,Ville d'Edmonton ,AB  ,Edmonton,1
12261,1,Upgrade Trail Regional Airport,Améliorer l'aéroport régional Trail  ,600,1/17/2013,2/04/2013,0,0,97328,0,97328,0,194656,B,455800,Regional District of Kootenay Boundary,District régional de Kootenay Boundary  ,BC  ,Trail,1
